dep_airport,arr_airport,carrier_group,ac_category,route_type,gcd_km,freq_band,co2_per_km,annual_co2_kg,annual_co2_saving_final
RTM,BGY,narrowbody-mixed,narrowbody,narrowbody,797,50-200,20,1290000,15900
RTM,BGY,narrowbody-mixed,narrowbody,narrowbody,797,50-200,21.6,896000,10100
RTM,BIA,narrowbody-mixed,narrowbody,narrowbody,1110,<50,18.4,858000,8170
RTM,BIA,narrowbody-mixed,narrowbody,narrowbody,1110,<50,19.9,309000,2800
RTM,CFU,narrowbody-mixed,narrowbody,narrowbody,1815,<50,17.3,1000000,6240
RTM,CFU,narrowbody-mixed,narrowbody,narrowbody,1815,<50,18.6,777000,4520
RTM,DBV,narrowbody-mixed,narrowbody,narrowbody,1473,<50,17.7,910000,6880
RTM,DBV,narrowbody-mixed,narrowbody,narrowbody,1473,<50,19,1260000,8820
RTM,EDI,narrowbody-mixed,narrowbody,narrowbody,674,50-200,21.1,1240000,17000
RTM,EDI,narrowbody-mixed,narrowbody,narrowbody,674,50-200,22.8,998000,12700
RTM,EGC,narrowbody-mixed,narrowbody,narrowbody,842,50-200,19.7,2220000,26200
RTM,EGC,narrowbody-mixed,narrowbody,narrowbody,842,<50,21.3,430000,4730
RTM,FAO,narrowbody-mixed,narrowbody,narrowbody,1923,50-200,17.2,2280000,13500
RTM,FAO,narrowbody-mixed,narrowbody,narrowbody,1923,200-500,18.5,15100000,83200
RTM,FCO,narrowbody-mixed,narrowbody,narrowbody,1273,50-200,18,1990000,17000
RTM,FCO,narrowbody-mixed,narrowbody,narrowbody,1273,50-200,19.4,1760000,14000
RTM,FEZ,narrowbody-mixed,narrowbody,narrowbody,2140,<50,17,1130000,6020
RTM,FEZ,narrowbody-mixed,narrowbody,narrowbody,2140,<50,18.3,1690000,8380
RTM,GNB,narrowbody-mixed,narrowbody,narrowbody,735,<50,22.2,261000,3220
RTM,GRO,narrowbody-mixed,narrowbody,narrowbody,1123,50-200,18.4,1200000,11400
RTM,GRO,narrowbody-mixed,narrowbody,narrowbody,1123,50-200,19.8,3050000,26900
RTM,GVA,narrowbody-mixed,narrowbody,narrowbody,647,<50,21.4,55400,860
RTM,GVA,narrowbody-mixed,narrowbody,narrowbody,647,<50,23.1,239000,3220
RTM,HER,narrowbody-mixed,narrowbody,narrowbody,2470,50-200,18,5210000,22800
RTM,IBZ,narrowbody-mixed,narrowbody,narrowbody,1473,50-200,17.7,1660000,12500
RTM,IBZ,narrowbody-mixed,narrowbody,narrowbody,1473,200-500,19,6450000,44900
RTM,INN,narrowbody-mixed,narrowbody,narrowbody,721,<50,20.7,194000,2580
RTM,INN,narrowbody-mixed,narrowbody,narrowbody,721,50-200,22.3,2890000,35300
RTM,KGS,narrowbody-mixed,narrowbody,narrowbody,2446,<50,16.8,1020000,4940
RTM,KGS,narrowbody-mixed,narrowbody,narrowbody,2446,<50,18,1320000,5800
RTM,KLU,narrowbody-mixed,narrowbody,narrowbody,929,<50,20.7,134000,1290
RTM,LEI,narrowbody-mixed,narrowbody,narrowbody,1762,50-200,17.3,2170000,14000
RTM,LEI,narrowbody-mixed,narrowbody,narrowbody,1762,<50,18.7,527000,3220
RTM,LIS,narrowbody-mixed,narrowbody,narrowbody,1801,<50,17.3,1340000,8380
RTM,LIS,narrowbody-mixed,narrowbody,narrowbody,1801,50-200,18.6,5340000,31200
RTM,LPA,narrowbody-mixed,narrowbody,narrowbody,3137,<50,16.5,1400000,5380
RTM,LPA,narrowbody-mixed,narrowbody,narrowbody,3137,50-200,17.8,4350000,15300
RTM,MPL,narrowbody-mixed,narrowbody,narrowbody,930,<50,19.1,551000,6020
RTM,MPL,narrowbody-mixed,narrowbody,narrowbody,930,<50,20.7,615000,6240
RTM,NDR,narrowbody-mixed,narrowbody,narrowbody,1975,<50,17.1,67700,430
RTM,NDR,narrowbody-mixed,narrowbody,narrowbody,1975,50-200,18.5,3800000,20400
RTM,PEG,narrowbody-mixed,narrowbody,narrowbody,1156,<50,18.3,888000,8170
RTM,PEG,narrowbody-mixed,narrowbody,narrowbody,1156,<50,19.7,297000,2580
RTM,PMI,narrowbody-mixed,narrowbody,narrowbody,1384,50-200,17.8,1380000,11000
RTM,PMI,narrowbody-mixed,narrowbody,narrowbody,1384,50-200,19.2,2760000,20400
RTM,PMO,narrowbody-mixed,narrowbody,narrowbody,1672,<50,17.4,931000,6240
RTM,PMO,narrowbody-mixed,narrowbody,narrowbody,1672,<50,18.8,722000,4520
RTM,PUY,narrowbody-mixed,narrowbody,narrowbody,1049,<50,18.6,936000,9460
RTM,PUY,narrowbody-mixed,narrowbody,narrowbody,1049,<50,20.1,716000,6660
RTM,SPU,narrowbody-mixed,narrowbody,narrowbody,1286,50-200,18,1460000,12300
RTM,SPU,narrowbody-mixed,narrowbody,narrowbody,1286,50-200,19.4,2170000,17000
RTM,SZG,narrowbody-mixed,narrowbody,narrowbody,768,<50,20.3,389000,4940
RTM,SZG,narrowbody-mixed,narrowbody,narrowbody,768,50-200,21.9,2700000,31600
RTM,TFS,narrowbody-mixed,narrowbody,narrowbody,3177,50-200,16.5,2990000,11200
RTM,TFS,narrowbody-mixed,narrowbody,narrowbody,3177,<50,17.8,2590000,9030
RTM,TLN,narrowbody-mixed,narrowbody,narrowbody,993,<50,18.8,615000,6450
RTM,TLN,narrowbody-mixed,narrowbody,narrowbody,993,<50,20.3,765000,7520
RTM,TNG,narrowbody-mixed,narrowbody,narrowbody,1979,50-200,18.5,4390000,23400
RTM,VLC,narrowbody-mixed,narrowbody,narrowbody,1436,<50,17.7,1220000,9460
RTM,VLC,narrowbody-mixed,narrowbody,narrowbody,1436,50-200,19.1,3840000,27300
RTM,ZAD,narrowbody-mixed,narrowbody,narrowbody,1188,<50,18.2,822000,7520
RTM,ZAD,narrowbody-mixed,narrowbody,narrowbody,1188,<50,19.6,490000,4080
SKG,AMS,narrowbody-mixed,narrowbody,narrowbody,1904,<50,17.2,1080000,6450
SKG,AMS,narrowbody-mixed,narrowbody,narrowbody,1904,200-500,18.5,11500000,63900
SMI,AMS,narrowbody-mixed,narrowbody,narrowbody,2363,50-200,18.1,3380000,15500
SPC,AMS,narrowbody-mixed,narrowbody,narrowbody,3219,<50,16.5,637000,2360
SPC,AMS,narrowbody-mixed,narrowbody,narrowbody,3219,<50,17.7,2280000,7740
SVQ,AMS,narrowbody-mixed,narrowbody,narrowbody,1849,<50,17.9,165000,1080
SVQ,AMS,narrowbody-mixed,narrowbody,narrowbody,1849,<50,17.2,223000,1290
SVQ,AMS,narrowbody-mixed,narrowbody,narrowbody,1849,200-500,18.6,15100000,85800
SVQ,BRU,narrowbody-mixed,narrowbody,narrowbody,1708,50-200,18.7,2180000,13300
SVQ,EIN,narrowbody-mixed,narrowbody,narrowbody,1791,200-500,18.6,7580000,44500
SZG,AMS,narrowbody-mixed,narrowbody,narrowbody,772,<50,20.2,250000,3220
SZG,AMS,narrowbody-mixed,narrowbody,narrowbody,772,50-200,21.8,3220000,37400
SZG,BRU,narrowbody-mixed,narrowbody,narrowbody,707,<50,20.8,73500,1080
SZG,BRU,narrowbody-mixed,narrowbody,narrowbody,707,<50,22.4,397000,4940
SZG,EIN,narrowbody-mixed,narrowbody,narrowbody,682,<50,21,71700,1080
SZG,EIN,narrowbody-mixed,narrowbody,narrowbody,682,50-200,22.7,1730000,21900
SZG,RTM,narrowbody-mixed,narrowbody,narrowbody,768,<50,20.3,389000,4940
SZG,RTM,narrowbody-mixed,narrowbody,narrowbody,768,50-200,21.9,2700000,31600
TFS,AMS,narrowbody-mixed,narrowbody,narrowbody,3220,<50,6.32,20300,215
TFS,AMS,narrowbody-mixed,narrowbody,narrowbody,3220,200-500,17.7,17200000,59100
TFS,BRU,narrowbody-mixed,narrowbody,narrowbody,3093,50-200,17.8,6550000,23200
TFS,EIN,narrowbody-mixed,narrowbody,narrowbody,3180,50-200,17.8,7230000,24900
TFS,RTM,narrowbody-mixed,narrowbody,narrowbody,3177,50-200,16.5,2990000,11200
TFS,RTM,narrowbody-mixed,narrowbody,narrowbody,3177,<50,17.8,2590000,9030
TLN,RTM,narrowbody-mixed,narrowbody,narrowbody,993,<50,18.8,615000,6450
TLN,RTM,narrowbody-mixed,narrowbody,narrowbody,993,<50,20.3,765000,7520
TOS,AMS,narrowbody-mixed,narrowbody,narrowbody,2065,<50,18.4,342000,1720
VLC,AMS,narrowbody-mixed,narrowbody,narrowbody,1479,<50,17.6,365000,2800
VLC,AMS,narrowbody-mixed,narrowbody,narrowbody,1479,500-1500,19,14100000,98000
VLC,EIN,narrowbody-mixed,narrowbody,narrowbody,1403,<50,18.2,485000,3660
VLC,EIN,narrowbody-mixed,narrowbody,narrowbody,1403,<50,17.8,24900,215
VLC,EIN,narrowbody-mixed,narrowbody,narrowbody,1403,200-500,19.2,11900000,86900
VLC,RTM,narrowbody-mixed,narrowbody,narrowbody,1436,<50,17.7,1220000,9460
VLC,RTM,narrowbody-mixed,narrowbody,narrowbody,1436,50-200,19.1,3840000,27300
VRN,AMS,narrowbody-mixed,narrowbody,narrowbody,888,<50,24.7,65900,645
VRN,AMS,narrowbody-mixed,narrowbody,narrowbody,888,<50,19.4,706000,7960
VRN,AMS,narrowbody-mixed,narrowbody,narrowbody,888,200-500,20.9,3880000,40800
ZTH,AMS,narrowbody-mixed,narrowbody,narrowbody,2044,<50,17.1,34900,215
ZTH,AMS,narrowbody-mixed,narrowbody,narrowbody,2044,200-500,18.4,8170000,42400
ZTH,BRU,narrowbody-mixed,narrowbody,narrowbody,1949,<50,18.5,974000,5380
ZTH,EIN,narrowbody-mixed,narrowbody,narrowbody,1947,<50,17.8,1250000,7100
ZTH,EIN,narrowbody-mixed,narrowbody,narrowbody,1947,<50,18.5,685000,3660
CDG,TAS,narrowbody-mixed,narrowbody,narrowbody,5131,<50,5.97,735000,4730
CDG,TAS,narrowbody-mixed,narrowbody,narrowbody,5131,<50,7.47,422000,2150
CDG,TAS,network-longhaul,widebody,widebody_nonoceanic,5131,<50,31.7,651000,2520
CDG,TAS,network-longhaul,widebody,widebody_nonoceanic,5131,<50,34,175000,1260
CDG,UGC,narrowbody-mixed,narrowbody,narrowbody,4503,<50,6.01,271000,1940
CDG,UGC,narrowbody-mixed,narrowbody,narrowbody,4503,<50,7.53,237000,1290
CDG,UGC,network-longhaul,widebody,widebody_nonoceanic,4503,<50,31.6,710000,3780
ESB,TAS,narrowbody-mixed,narrowbody,narrowbody,3037,<50,6.38,174000,1720
FRA,TAS,narrowbody-mixed,narrowbody,narrowbody,4682,50-200,6,2050000,14200
FRA,TAS,narrowbody-mixed,narrowbody,narrowbody,4682,<50,7.51,1130000,6240
FRA,TAS,network-longhaul,widebody,widebody_nonoceanic,4682,<50,32.7,153000,1260
FRA,TAS,network-longhaul,widebody,widebody_nonoceanic,4682,50-200,31.6,11100000,52900
FRA,TAS,network-longhaul,widebody,widebody_nonoceanic,4682,<50,34,955000,3780
IST,BHK,narrowbody-mixed,narrowbody,narrowbody,3001,50-200,6.39,1920000,19600
IST,FEG,narrowbody-mixed,narrowbody,narrowbody,3581,50-200,6.21,3400000,29900
IST,SKD,narrowbody-mixed,narrowbody,narrowbody,3211,200-500,6.32,4180000,40200
IST,TAS,narrowbody-mixed,narrowbody,narrowbody,3354,<50,7.85,896000,6660
IST,TAS,network-longhaul,widebody,widebody_nonoceanic,3354,200-500,38.4,63400000,347000
IST,TAS,network-longhaul,widebody,widebody_nonoceanic,3354,<50,33.1,888000,5040
IST,TAS,network-longhaul,widebody,widebody_nonoceanic,3354,200-500,31.9,36300000,239000
IST,TAS,network-longhaul,widebody,widebody_nonoceanic,3354,50-200,34.3,5750000,35300
IST,UGC,narrowbody-mixed,narrowbody,narrowbody,2643,50-200,17.4,4310000,18500
LHR,TAS,narrowbody-mixed,narrowbody,narrowbody,5256,<50,5.97,1220000,7520
LHR,TAS,narrowbody-mixed,narrowbody,narrowbody,5256,50-200,7.46,3650000,18300
LHR,TAS,network-longhaul,widebody,widebody_nonoceanic,5256,<50,31.7,665000,2520
LHR,TAS,network-longhaul,widebody,widebody_nonoceanic,5256,<50,34,714000,2520
MUC,TAS,narrowbody-mixed,narrowbody,narrowbody,4492,<50,6.01,486000,3440
MUC,TAS,network-longhaul,widebody,widebody_nonoceanic,4492,<50,31.6,283000,1260
MXP,TAS,narrowbody-mixed,narrowbody,narrowbody,4793,<50,5.99,258000,1720
MXP,TAS,narrowbody-mixed,narrowbody,narrowbody,4793,<50,7.5,252000,1290
MXP,UGC,narrowbody-mixed,narrowbody,narrowbody,4128,<50,7.62,1160000,7310
MXP,UGC,network-longhaul,widebody,widebody_nonoceanic,4128,<50,31.8,1050000,5040
MXP,UGC,network-longhaul,widebody,widebody_nonoceanic,4128,<50,34.1,422000,2520
AYT,BGW,regional-other,borderline,narrowbody,1284,<50,40.4,1810000,1720
AYT,BGW,narrowbody-mixed,narrowbody,narrowbody,1284,<50,18.4,284000,2360
AYT,BGW,narrowbody-mixed,narrowbody,narrowbody,1284,<50,23.1,29600,215
AYT,BGW,regional-other,borderline,narrowbody,1284,50-200,20.4,2090000,3870
BER,EBL,narrowbody-mixed,narrowbody,narrowbody,2976,<50,17.9,903000,3220
CPH,EBL,narrowbody-mixed,narrowbody,narrowbody,3191,<50,17.7,963000,3220
CPH,NJF,narrowbody-mixed,narrowbody,narrowbody,3598,<50,17.6,1080000,3220
DUS,EBL,narrowbody-mixed,narrowbody,narrowbody,3370,<50,17.7,1010000,3220
ESB,BGW,regional-other,borderline,narrowbody,1257,50-200,40.5,2640000,2580
ESB,BGW,narrowbody-mixed,narrowbody,narrowbody,1257,<50,18.5,348000,3010
ESB,BGW,narrowbody-mixed,narrowbody,narrowbody,1257,<50,23.1,58200,430
ESB,BGW,regional-other,borderline,narrowbody,1257,50-200,20.4,3240000,6130
ESB,KIK,regional-other,borderline,narrowbody,1115,50-200,20.8,1480000,3120
FRA,EBL,narrowbody-mixed,narrowbody,narrowbody,3211,<50,17.7,1080000,3660
FRA,ISU,narrowbody-mixed,narrowbody,narrowbody,3352,<50,17.7,889000,3010
IST,BGW,regional-other,borderline,narrowbody,1630,50-200,39.4,8030000,6130
IST,BGW,narrowbody-mixed,narrowbody,narrowbody,1630,<50,18,761000,5160
IST,BGW,regional-other,borderline,narrowbody,1630,200-500,19.8,6800000,10300
IST,BGW,network-longhaul,widebody,widebody_nonoceanic,1630,<50,34,443000,5040
IST,BSR,regional-other,borderline,narrowbody,2071,<50,38.7,1440000,860
IST,BSR,regional-other,borderline,narrowbody,2071,50-200,7.66,2300000,7100
IST,EBL,regional-other,borderline,narrowbody,1429,<50,39.9,1030000,860
IST,EBL,narrowbody-mixed,narrowbody,narrowbody,1429,<50,18.1,25900,215
IST,EBL,regional-other,borderline,narrowbody,1429,<50,20.1,57400,108
IST,ISU,narrowbody-mixed,narrowbody,narrowbody,1572,<50,22.5,35400,215
IST,ISU,regional-other,borderline,narrowbody,1572,<50,19.8,31200,0
IST,KIK,regional-other,borderline,narrowbody,1495,<50,39.7,593000,538
IST,KIK,regional-other,borderline,narrowbody,1495,50-200,20,1640000,2690
IST,NJF,narrowbody-mixed,narrowbody,narrowbody,1732,50-200,17.9,2170000,13800
IST,NJF,narrowbody-mixed,narrowbody,narrowbody,1732,<50,22.4,77600,430
IST,NJF,regional-other,borderline,narrowbody,1732,<50,19.6,1530000,2150
SAW,BGW,regional-other,borderline,narrowbody,1569,<50,39.5,1240000,968
SAW,BGW,narrowbody-mixed,narrowbody,narrowbody,1569,<50,18,84700,645
SAW,BGW,narrowbody-mixed,narrowbody,narrowbody,1569,<50,22.5,35300,215
SAW,BGW,regional-other,borderline,narrowbody,1569,<50,19.8,280000,430
SZF,BGW,regional-other,borderline,narrowbody,1117,<50,41.1,918000,968
SZF,BGW,narrowbody-mixed,narrowbody,narrowbody,1117,<50,18.8,841000,7740
SZF,BGW,narrowbody-mixed,narrowbody,narrowbody,1117,<50,23.6,52600,430
SZF,BGW,regional-other,borderline,narrowbody,1117,<50,20.8,488000,1080
ACE,MAD,narrowbody-mixed,narrowbody,narrowbody,1574,200-500,18,12700000,87700
ACE,MAD,narrowbody-mixed,narrowbody,narrowbody,1574,200-500,22.5,17600000,97000
AGP,MAD,narrowbody-mixed,narrowbody,narrowbody,431,<50,23.3,10000,215
AGP,MAD,narrowbody-mixed,narrowbody,narrowbody,431,500-1500,24.9,8800000,161000
AGP,MAD,narrowbody-mixed,narrowbody,narrowbody,431,50-200,30.9,2470000,36100
ALC,MAD,narrowbody-mixed,narrowbody,narrowbody,357,<50,24.9,320000,7100
ALC,MAD,narrowbody-mixed,narrowbody,narrowbody,357,<50,26.6,181000,3660
ALC,MAD,narrowbody-mixed,narrowbody,narrowbody,357,<50,33.1,11800,215
AMS,MAD,narrowbody-mixed,narrowbody,narrowbody,1456,500-1500,18.1,18400000,136000
AMS,MAD,narrowbody-mixed,narrowbody,narrowbody,1456,<50,22.7,132000,860
ARN,MAD,narrowbody-mixed,narrowbody,narrowbody,2597,200-500,17.3,20900000,90500
ATH,MAD,narrowbody-mixed,narrowbody,narrowbody,2375,500-1500,17.4,24100000,114000
ATH,MAD,narrowbody-mixed,narrowbody,narrowbody,2375,<50,21.7,206000,860
BCN,BOS,network-longhaul,widebody,transatlantic,5855,50-200,37.4,35400000,4530
BCN,EZE,network-longhaul,widebody,south_atlantic,10472,200-500,12.7,43000000,20400
BCN,JFK,network-longhaul,widebody,transatlantic,6146,50-200,37.2,35000000,4280
BCN,JFK,network-longhaul,widebody,transatlantic,6146,50-200,12.7,9530000,3520
BCN,LAX,network-longhaul,widebody,transatlantic,9669,50-200,12.9,22400000,5040
BCN,MAD,narrowbody-mixed,narrowbody,narrowbody,481,200-500,22.5,2940000,53100
BCN,MAD,narrowbody-mixed,narrowbody,narrowbody,481,>1500,24,36000000,610000
BCN,MAD,narrowbody-mixed,narrowbody,narrowbody,481,500-1500,29.8,9210000,126000
BCN,MAD,network-longhaul,widebody,widebody_nonoceanic,481,<50,59.1,28400,1260
BCN,SCL,network-longhaul,widebody,south_atlantic,11141,50-200,12.8,20900000,9330
BCN,SFO,network-longhaul,widebody,transatlantic,9582,50-200,12.9,12300000,2770
BER,MAD,narrowbody-mixed,narrowbody,narrowbody,1849,200-500,17.9,12400000,73500
BER,MAD,narrowbody-mixed,narrowbody,narrowbody,1849,500-1500,22.3,26800000,127000
BGO,MAD,narrowbody-mixed,narrowbody,narrowbody,2282,<50,17.5,758000,3660
BIO,MAD,narrowbody-mixed,narrowbody,narrowbody,317,500-1500,26.1,6010000,142000
BIO,MAD,narrowbody-mixed,narrowbody,narrowbody,317,500-1500,27.9,5380000,119000
BIO,MAD,narrowbody-mixed,narrowbody,narrowbody,317,200-500,34.8,3510000,62400
BRI,MAD,narrowbody-mixed,narrowbody,narrowbody,1706,<50,17.9,795000,5160
BRI,MAD,narrowbody-mixed,narrowbody,narrowbody,1706,<50,22.4,76500,430
BRU,MAD,narrowbody-mixed,narrowbody,narrowbody,1313,<50,16.8,308000,2800
BRU,MAD,narrowbody-mixed,narrowbody,narrowbody,1313,500-1500,18.4,27500000,223000
BRU,MAD,narrowbody-mixed,narrowbody,narrowbody,1313,<50,23,483000,3220
BRU,MAD,network-longhaul,widebody,widebody_nonoceanic,1313,<50,42.6,280000,3780
CDG,MAD,narrowbody-mixed,narrowbody,narrowbody,1061,<50,17.3,129000,1290
CDG,MAD,narrowbody-mixed,narrowbody,narrowbody,1061,500-1500,19,14700000,143000
CDG,MAD,narrowbody-mixed,narrowbody,narrowbody,1061,<50,23.8,983000,7520
CFU,MAD,narrowbody-mixed,narrowbody,narrowbody,1992,<50,17.8,1600000,8820
CPH,MAD,narrowbody-mixed,narrowbody,narrowbody,2057,200-500,17.7,8750000,46900
CPH,MAD,narrowbody-mixed,narrowbody,narrowbody,2057,200-500,22.1,11700000,50500
CTA,MAD,narrowbody-mixed,narrowbody,narrowbody,1638,<50,16.3,107000,860
CTA,MAD,narrowbody-mixed,narrowbody,narrowbody,1638,50-200,18,2120000,14200
DUB,MAD,narrowbody-mixed,narrowbody,narrowbody,1452,200-500,18.1,11400000,85100
DUB,MAD,narrowbody-mixed,narrowbody,narrowbody,1452,<50,22.7,1020000,6020
DUS,MAD,narrowbody-mixed,narrowbody,narrowbody,1439,50-200,16.5,2480000,20400
DUS,MAD,narrowbody-mixed,narrowbody,narrowbody,1439,500-1500,18.1,25900000,195000
DUS,MAD,narrowbody-mixed,narrowbody,narrowbody,1439,50-200,22.7,3330000,20000
EAS,MAD,narrowbody-mixed,narrowbody,narrowbody,351,500-1500,25.1,9230000,206000
EDI,MAD,narrowbody-mixed,narrowbody,narrowbody,1719,<50,17.9,339000,2150
EDI,MAD,narrowbody-mixed,narrowbody,narrowbody,1719,<50,22.4,578000,3010
FCO,MAD,narrowbody-mixed,narrowbody,narrowbody,1328,<50,16.7,867000,7520
FCO,MAD,narrowbody-mixed,narrowbody,narrowbody,1328,500-1500,18.3,18700000,150000
FCO,MAD,narrowbody-mixed,narrowbody,narrowbody,1328,500-1500,23,34600000,222000
FCO,MAD,network-longhaul,widebody,widebody_nonoceanic,1328,<50,42.5,113000,1260
FCO,MAD,network-longhaul,widebody,widebody_nonoceanic,1328,<50,45.5,121000,1260
FLR,MAD,narrowbody-mixed,narrowbody,narrowbody,1268,50-200,16.8,3350000,30700
FRA,MAD,narrowbody-mixed,narrowbody,narrowbody,1418,50-200,16.6,3220000,26900
FRA,MAD,narrowbody-mixed,narrowbody,narrowbody,1418,50-200,18.2,2780000,21100
FUE,MAD,narrowbody-mixed,narrowbody,narrowbody,1632,500-1500,18,17500000,117000
FUE,MAD,narrowbody-mixed,narrowbody,narrowbody,1632,50-200,22.5,5170000,27500
GRX,MAD,narrowbody-mixed,narrowbody,narrowbody,367,<50,26.4,19300,430
GVA,MAD,narrowbody-mixed,narrowbody,narrowbody,1007,<50,17.5,582000,6450
GVA,MAD,narrowbody-mixed,narrowbody,narrowbody,1007,500-1500,19.2,23300000,236000
GVA,MAD,narrowbody-mixed,narrowbody,narrowbody,1007,50-200,24,1550000,12500
HAM,MAD,narrowbody-mixed,narrowbody,narrowbody,1777,<50,16.2,259000,1720
HAM,MAD,narrowbody-mixed,narrowbody,narrowbody,1777,500-1500,17.9,18800000,116000
HAM,MAD,narrowbody-mixed,narrowbody,narrowbody,1777,<50,22.4,358000,1720
HER,MAD,narrowbody-mixed,narrowbody,narrowbody,2570,<50,17.3,1110000,4940
IBZ,MAD,narrowbody-mixed,narrowbody,narrowbody,457,500-1500,24.4,7400000,130000
IBZ,MAD,narrowbody-mixed,narrowbody,narrowbody,457,500-1500,30.3,7110000,100000
JMK,MAD,narrowbody-mixed,narrowbody,narrowbody,2509,50-200,17.3,3040000,13800
JTR,MAD,narrowbody-mixed,narrowbody,narrowbody,2556,50-200,17.3,2660000,11800
KEF,MAD,narrowbody-mixed,narrowbody,narrowbody,2889,50-200,17.5,2720000,10500
KEF,MAD,narrowbody-mixed,narrowbody,narrowbody,2889,<50,8.08,467000,3870
LCG,MAD,narrowbody-mixed,narrowbody,narrowbody,505,500-1500,22.2,7270000,127000
LCG,MAD,narrowbody-mixed,narrowbody,narrowbody,505,500-1500,23.6,7850000,129000
LCG,MAD,narrowbody-mixed,narrowbody,narrowbody,505,<50,29.4,74100,1080
LEI,MAD,narrowbody-mixed,narrowbody,narrowbody,418,<50,23.5,207000,4080
LEI,MAD,narrowbody-mixed,narrowbody,narrowbody,418,<50,25.1,105000,1940
LGW,MAD,narrowbody-mixed,narrowbody,narrowbody,1212,500-1500,18.6,14300000,124000
LGW,MAD,narrowbody-mixed,narrowbody,narrowbody,1212,50-200,23.3,1490000,10300
LHR,MAD,narrowbody-mixed,narrowbody,narrowbody,1242,>1500,18.5,48800000,415000
LHR,MAD,narrowbody-mixed,narrowbody,narrowbody,1242,200-500,23.2,9730000,66200
LHR,MAD,network-longhaul,widebody,widebody_nonoceanic,1242,50-200,43,4380000,57900
LHR,MAD,network-longhaul,widebody,widebody_nonoceanic,1242,200-500,46,15800000,195000
LIN,MAD,narrowbody-mixed,narrowbody,narrowbody,1176,<50,17,501000,4940
LIN,MAD,narrowbody-mixed,narrowbody,narrowbody,1176,500-1500,18.7,14800000,132000
LIN,MAD,narrowbody-mixed,narrowbody,narrowbody,1176,200-500,23.4,10900000,77400
LIS,MAD,narrowbody-mixed,narrowbody,narrowbody,512,50-200,22,971000,16800
LIS,MAD,narrowbody-mixed,narrowbody,narrowbody,512,>1500,23.5,21600000,351000
LIS,MAD,narrowbody-mixed,narrowbody,narrowbody,512,<50,29.2,404000,5380
LPA,MAD,narrowbody-mixed,narrowbody,narrowbody,1765,500-1500,17.9,34900000,216000
LPA,MAD,narrowbody-mixed,narrowbody,narrowbody,1765,500-1500,22.4,56300000,279000
LYS,MAD,narrowbody-mixed,narrowbody,narrowbody,909,500-1500,19.7,16700000,183000
LYS,MAD,narrowbody-mixed,narrowbody,narrowbody,909,<50,24.6,268000,2360
MAD,ACE,narrowbody-mixed,narrowbody,narrowbody,1574,200-500,18,12700000,87700
MAD,ACE,narrowbody-mixed,narrowbody,narrowbody,1574,200-500,22.5,17600000,97000
MAD,AGP,narrowbody-mixed,narrowbody,narrowbody,431,<50,23.3,10000,215
MAD,AGP,narrowbody-mixed,narrowbody,narrowbody,431,500-1500,24.9,8800000,161000
MAD,AGP,narrowbody-mixed,narrowbody,narrowbody,431,50-200,30.9,2470000,36100
MAD,ALC,narrowbody-mixed,narrowbody,narrowbody,357,<50,24.9,320000,7100
MAD,ALC,narrowbody-mixed,narrowbody,narrowbody,357,<50,26.6,181000,3660
MAD,ALC,narrowbody-mixed,narrowbody,narrowbody,357,<50,33.1,11800,215
MAD,ALG,narrowbody-mixed,narrowbody,narrowbody,723,50-200,21,940000,12000
MAD,ALG,narrowbody-mixed,narrowbody,narrowbody,723,<50,26.2,227000,2360
MAD,AMS,narrowbody-mixed,narrowbody,narrowbody,1456,500-1500,18.1,18400000,136000
MAD,AMS,narrowbody-mixed,narrowbody,narrowbody,1456,<50,22.7,132000,860
MAD,ARN,narrowbody-mixed,narrowbody,narrowbody,2597,200-500,17.3,20900000,90500
MAD,ATH,narrowbody-mixed,narrowbody,narrowbody,2375,500-1500,17.4,24100000,114000
MAD,ATH,narrowbody-mixed,narrowbody,narrowbody,2375,<50,21.7,206000,860
MAD,BCN,narrowbody-mixed,narrowbody,narrowbody,481,200-500,22.5,2940000,53100
MAD,BCN,narrowbody-mixed,narrowbody,narrowbody,481,>1500,24,36000000,611000
MAD,BCN,narrowbody-mixed,narrowbody,narrowbody,481,500-1500,29.8,9200000,125000
MAD,BCN,network-longhaul,widebody,widebody_nonoceanic,481,<50,59.1,28400,1260
MAD,BER,narrowbody-mixed,narrowbody,narrowbody,1849,200-500,17.9,12400000,73500
MAD,BER,narrowbody-mixed,narrowbody,narrowbody,1849,500-1500,22.3,26800000,127000
MAD,BGO,narrowbody-mixed,narrowbody,narrowbody,2282,<50,17.5,758000,3660
MAD,BIO,narrowbody-mixed,narrowbody,narrowbody,317,500-1500,26.1,6010000,142000
MAD,BIO,narrowbody-mixed,narrowbody,narrowbody,317,500-1500,27.9,5420000,120000
